occurrence_id,collection_id,name,rank,max_ma,min_ma,lon,lat,province,paleo_lon,paleo_lat,formation,quality,collection_methods,diet,time_bins
902175,101072,Theropoda,unranked clade,100.5,93.9,120.162224,29.306667,Zhejiang,129.7,29.13,Jinhua,good,"surface (in situ),field collection",carnivore,Cenomanian
902176,101072,Ornithopoda,unranked clade,100.5,93.9,120.162224,29.306667,Zhejiang,129.7,29.13,Jinhua,good,"surface (in situ),field collection",herbivore,Cenomanian
902177,101072,Sauropoda,unranked clade,100.5,93.9,120.162224,29.306667,Zhejiang,129.7,29.13,Jinhua,good,"surface (in situ),field collection",herbivore,Cenomanian
902178,101072,Uhangrichnus chuni,species,100.5,93.9,120.162224,29.306667,Zhejiang,129.7,29.13,Jinhua,good,"surface (in situ),field collection",carnivore,Cenomanian
1148830,101072,Koreanaornis hamanensis,species,100.5,93.9,120.162224,29.306667,Zhejiang,129.7,29.13,Jinhua,good,"surface (in situ),field collection",carnivore,Cenomanian
1558658,219892,Uhangrichnus chuni,species,100.5,93.9,120.165276,29.307777,Zhejiang,129.7,29.13,Jinhua,,"surface (in situ),observed (not collected)",carnivore,Cenomanian
1558659,219892,Koreanaornis hamanensis,species,100.5,93.9,120.165276,29.307777,Zhejiang,129.7,29.13,Jinhua,,"surface (in situ),observed (not collected)",carnivore,Cenomanian
1558661,219893,Theropoda,unranked clade,100.5,93.9,120.161667,29.311111,Zhejiang,129.7,29.14,Jinhua,,"surface (in situ),observed (not collected)",carnivore,Cenomanian
1558662,219893,Ornithopoda,unranked clade,100.5,93.9,120.161667,29.311111,Zhejiang,129.7,29.14,Jinhua,,"surface (in situ),observed (not collected)",herbivore,Cenomanian
1558663,219893,Ankylosauria,unranked clade,100.5,93.9,120.161667,29.311111,Zhejiang,129.7,29.14,Jinhua,,"surface (in situ),observed (not collected)",herbivore,Cenomanian
1558664,219893,Aves,class,100.5,93.9,120.161667,29.311111,Zhejiang,129.7,29.14,Jinhua,,"surface (in situ),observed (not collected)",carnivore,Cenomanian
1558665,219893,Sauropoda,unranked clade,100.5,93.9,120.161667,29.311111,Zhejiang,129.7,29.14,Jinhua,,"surface (in situ),observed (not collected)",herbivore,Cenomanian
795737,86426,Prismatoolithus,genus,99.6,89.8,121.003899,29.1609,Zhejiang,129.25,29.4,Chichengshan,good,"selective quarrying,surface (in situ),peel or thin section,field collection",,Cenomanian
873165,96812,Dictyoolithus hongpoensis,species,99.6,89.8,119.916946,28.451389,Zhejiang,128.58,28.37,Chichengshan,good,"surface (in situ),mechanical,field collection",,Cenomanian
887571,98239,Parafaveoloolithus tiansicunensis,species,99.6,89.8,121.054802,29.163799,Zhejiang,129.3,29.42,Chichengshan,,"surface (in situ),field collection",herbivore,Cenomanian
887798,98254,Paraelongatoolithus reticulatus,species,99.6,89.8,121.029602,29.136299,Zhejiang,129.29,29.39,Chichengshan,medium,"surface (in situ),field collection",carnivore,Cenomanian
1466091,86426,Similifaveoloolithus shuangtangensis,species,99.6,89.8,121.003899,29.1609,Zhejiang,129.25,29.4,Chichengshan,good,"selective quarrying,surface (in situ),peel or thin section,field collection",,Cenomanian
1466093,204718,Prismatoolithus tiantaiensis,species,99.6,89.8,121.0056,29.1618,Zhejiang,129.25,29.4,Chichengshan,,"surface (in situ),field collection",,Cenomanian
1466096,204720,Macroelongatoolithus zhangi,species,99.6,89.8,121.037697,29.1693,Zhejiang,129.28,29.42,Chichengshan,,"surface (in situ),field collection",carnivore,Cenomanian
1466097,98239,Coralloidoolithus shizuiwanensis,species,99.6,89.8,121.054802,29.163799,Zhejiang,129.3,29.42,Chichengshan,,"surface (in situ),field collection",,Cenomanian
1466098,98254,Prismatoolithus tiantaiensis,species,99.6,89.8,121.029602,29.136299,Zhejiang,129.29,29.39,Chichengshan,medium,"surface (in situ),field collection",,Cenomanian
1466099,204721,Elongatoolithus chichengshanensis,species,99.6,89.8,121.029602,29.136299,Zhejiang,129.29,29.39,Chichengshan,medium,"surface (in situ),field collection",carnivore,Cenomanian
1466101,204720,Hemifaveoloolithus muyushanensis,species,99.6,89.8,121.037697,29.1693,Zhejiang,129.28,29.42,Chichengshan,,"surface (in situ),field collection",herbivore,Cenomanian
1466102,204720,Parafaveoloolithus guoqingsiensis,species,99.6,89.8,121.037697,29.1693,Zhejiang,129.28,29.42,Chichengshan,,"surface (in situ),field collection",herbivore,Cenomanian
1466103,204722,Prismatoolithus tiantaiensis,species,99.6,89.8,121.0243,29.148701,Zhejiang,129.28,29.4,Chichengshan,,"surface (in situ),field collection",,Cenomanian
1466104,204722,Similifaveoloolithus shuangtangensis,species,99.6,89.8,121.0243,29.148701,Zhejiang,129.28,29.4,Chichengshan,,"surface (in situ),field collection",,Cenomanian
1466105,204723,Coralloidoolithus shizuiwanensis,species,99.6,89.8,121.0243,29.148701,Zhejiang,129.28,29.4,Chichengshan,,"surface (in situ),field collection",,Cenomanian
1466106,204723,Spheroolithus jincunensis,species,99.6,89.8,121.0243,29.148701,Zhejiang,129.28,29.4,Chichengshan,,"surface (in situ),field collection",herbivore,Cenomanian
1466109,204718,Coralloidoolithus shizuiwanensis,species,99.6,89.8,121.0056,29.1618,Zhejiang,129.25,29.4,Chichengshan,,"surface (in situ),field collection",,Cenomanian
1466110,86426,Stalicoolithus shifengensis,species,99.6,89.8,121.003899,29.1609,Zhejiang,129.25,29.4,Chichengshan,good,"selective quarrying,surface (in situ),peel or thin section,field collection",,Cenomanian
1466147,204746,Similifaveoloolithus shuangtangensis,species,99.6,89.8,121.027702,29.1439,Zhejiang,129.28,29.39,Chichengshan,,"surface (in situ),field collection",,Cenomanian
1466149,204748,Mosaicoolithus zhangtoucaoensis,species,99.6,89.8,120.775902,29.0994,Zhejiang,129.07,29.27,Chichengshan,,"surface (float),field collection",,Cenomanian
1466171,204761,Paradictyoolithus zhuangqianensis,species,99.6,89.8,120.7939,29.003901,Zhejiang,129.13,29.18,Chichengshan,,"surface (in situ),field collection",,Cenomanian
1466172,204762,Paradictyoolithus xiaxishanensis,species,99.6,89.8,120.7836,29.1199,Zhejiang,129.07,29.29,Chichengshan,,"surface (in situ),field collection",,Cenomanian
1472264,86426,Macroelongatoolithus zhangi,species,99.6,89.8,121.003899,29.1609,Zhejiang,129.25,29.4,Chichengshan,good,"selective quarrying,surface (in situ),peel or thin section,field collection",carnivore,Cenomanian
1472295,204718,Elongatoolithus laijiaensis,species,99.6,89.8,121.0056,29.1618,Zhejiang,129.25,29.4,Chichengshan,,"surface (in situ),field collection",carnivore,Cenomanian
1472349,205654,Parafaveoloolithus guoqingsiensis,species,99.6,89.8,121.025803,29.1422,Zhejiang,129.28,29.39,Chichengshan,,"surface (in situ),field collection",herbivore,Cenomanian
1472390,205655,Mosaicoolithus zhangtoucaoensis,species,99.6,89.8,121.037697,29.1693,Zhejiang,129.28,29.42,Chichengshan,,"surface (in situ),field collection",,Cenomanian
1472420,205657,Ovaloolithus,genus,99.6,89.8,121.0056,29.1618,Zhejiang,129.25,29.4,Chichengshan,,"surface (in situ),field collection",herbivore,Cenomanian
1472421,86426,Coralloidoolithus shizuiwanensis,species,99.6,89.8,121.003899,29.1609,Zhejiang,129.25,29.4,Chichengshan,good,"selective quarrying,surface (in situ),peel or thin section,field collection",,Cenomanian
533361,55193,Grallator,genus,99.6,93.5,129.220276,42.89389,Jilin,136.55,41.96,Tongfosi,,"selective quarrying,surface (float),surface (in situ),mechanical,field collection,observed (not collected)",carnivore,Cenomanian
533362,55193,Caririchnium,genus,99.6,93.5,129.220276,42.89389,Jilin,136.55,41.96,Tongfosi,,"selective quarrying,surface (float),surface (in situ),mechanical,field collection,observed (not collected)",herbivore,Cenomanian
1559520,55193,Dinosauria,unranked clade,99.6,93.5,129.220276,42.89389,Jilin,136.55,41.96,Tongfosi,,"selective quarrying,surface (float),surface (in situ),mechanical,field collection,observed (not collected)",,Cenomanian
1559521,55193,Ornithopoda,unranked clade,99.6,93.5,129.220276,42.89389,Jilin,136.55,41.96,Tongfosi,,"selective quarrying,surface (float),surface (in situ),mechanical,field collection,observed (not collected)",herbivore,Cenomanian
1190582,153694,Parvavis chuxiongensis,species,93.9,83.6,101.528053,25.045555,Yunnan,110.15,18.86,Jiangdihe,good,field collection,carnivore,-
575229,60465,Brontopodus changlingensis,species,93.9,86.3,101.675552,25.041111,Yunnan,110.86,19.03,Jiangdihe,good,"surface (in situ),peel or thin section,field collection,observed (not collected)",herbivore,Turonian
575485,60487,Yunnanpus huangcaoensis,species,93.9,86.3,101.654167,25.045555,Yunnan,110.84,19.03,Jiangdihe,poor,"surface (in situ),observed (not collected)",,Turonian
575486,60488,Brontopodus,genus,93.9,86.3,101.670555,25.039722,Yunnan,110.86,19.03,Jiangdihe,,"surface (in situ),observed (not collected)",herbivore,Turonian
575487,60489,Brontopodus,genus,93.9,86.3,101.669167,25.038334,Yunnan,110.86,19.03,Jiagdihe,,"surface (in situ),observed (not collected)",herbivore,Turonian
575488,60489,Theropoda,unranked clade,93.9,86.3,101.669167,25.038334,Yunnan,110.86,19.03,Jiagdihe,,"surface (in situ),observed (not collected)",carnivore,Turonian
575489,60490,Brontopodus,genus,93.9,86.3,101.65667,25.042221,Yunnan,110.85,19.03,Jiangdihe,,"surface (in situ),observed (not collected)",herbivore,Turonian
575892,60465,Brontopodus,genus,93.9,86.3,101.675552,25.041111,Yunnan,110.86,19.03,Jiangdihe,good,"surface (in situ),peel or thin section,field collection,observed (not collected)",herbivore,Turonian
536615,55529,Sinornithomimus dongi,species,93.9,89.8,103.87722,41.28611,Inner Mongolia,108.58,38.29,Ulansuhai,good,"selective quarrying,surface (in situ),mechanical,field collection","herbivore, omnivore",Turonian
621461,66924,Shaochilong maortuensis,species,93.9,89.8,105.943283,40.301338,Inner Mongolia,110.72,37.52,Ulansuhai,good,"selective quarrying,mechanical,field collection",carnivore,Turonian
621462,66924,Carnosauria,infraorder,93.9,89.8,105.943283,40.301338,Inner Mongolia,110.72,37.52,Ulansuhai,good,"selective quarrying,mechanical,field collection",carnivore,Turonian
621492,66925,Chilantaisaurus tashuikouensis,species,93.9,89.8,105.943283,40.301338,Inner Mongolia,110.72,37.52,Ulansuhai,good,"selective quarrying,mechanical,field collection",carnivore,Turonian
621556,66924,Gobisaurus domoculus,species,93.9,89.8,105.943283,40.301338,Inner Mongolia,110.72,37.52,Ulansuhai,good,"selective quarrying,mechanical,field collection",herbivore,Turonian
816648,66925,Sauropoda,unranked clade,93.9,89.8,105.943283,40.301338,Inner Mongolia,110.72,37.52,Ulansuhai,good,"selective quarrying,mechanical,field collection",herbivore,Turonian
816649,66925,Dinosauria,unranked clade,93.9,89.8,105.943283,40.301338,Inner Mongolia,110.72,37.52,Ulansuhai,good,"selective quarrying,mechanical,field collection",,Turonian
816650,66925,Theropoda,unranked clade,93.9,89.8,105.943283,40.301338,Inner Mongolia,110.72,37.52,Ulansuhai,good,"selective quarrying,mechanical,field collection",carnivore,Turonian
537341,55688,Nanyangosaurus zhugeii,species,93.5,70.6,112.879425,33.49781,Henan,111.98,30.83,Majiacun,good,"surface (in situ),mechanical,field collection",herbivore,Campanian
537342,55688,Youngoolithus xiaguanensis,species,93.5,70.6,112.879425,33.49781,Henan,111.98,30.83,Majiacun,good,"surface (in situ),mechanical,field collection",,Campanian
575543,55688,Ornithopoda,unranked clade,93.5,70.6,112.879425,33.49781,Henan,111.98,30.83,Majiacun,good,"surface (in situ),mechanical,field collection",herbivore,Campanian
826891,91210,Baotianmansaurus henanensis,species,93.5,70.6,112.021675,33.251297,Henan,111.23,30.44,Xiaguan,medium,"selective quarrying,mechanical,field collection",herbivore,Campanian
1299036,173373,Mosaiceratops azumai,species,93.5,70.6,112.104576,33.545616,Henan,111.23,30.74,Majiacun,good,"mechanical,field collection",herbivore,Campanian
1328249,55688,Spheroolithus,genus,93.5,70.6,112.879425,33.49781,Henan,111.98,30.83,Majiacun,good,"surface (in situ),mechanical,field collection",herbivore,Campanian
1328250,55688,Ovaloolithus,genus,93.5,70.6,112.879425,33.49781,Henan,111.98,30.83,Majiacun,good,"surface (in situ),mechanical,field collection",herbivore,Campanian
1328251,55688,Sauropoda,unranked clade,93.5,70.6,112.879425,33.49781,Henan,111.98,30.83,Majiacun,good,"surface (in situ),mechanical,field collection",herbivore,Campanian
610322,65403,Protodictyoolithus neixiangensis,species,93.5,83.6,111.7939,33.187801,Henan,115.2,30.06,Gaogou,good,"selective quarrying,mechanical,field collection",,-
1328253,65403,Faveoloolithus,genus,93.5,83.6,111.7939,33.187801,Henan,115.2,30.06,Gaogou,good,"selective quarrying,mechanical,field collection",herbivore,-
1328929,65403,Spheroolithus,genus,93.5,83.6,111.7939,33.187801,Henan,115.2,30.06,Gaogou,good,"selective quarrying,mechanical,field collection",herbivore,-
1328930,65403,Spheroolithus,genus,93.5,83.6,111.7939,33.187801,Henan,115.2,30.06,Gaogou,good,"selective quarrying,mechanical,field collection",herbivore,-
902093,101070,Xixiasaurus henanensis,species,89.8,72.1,111.66555,33.384434,Henan,110.31,30.37,Majiacun,good,field collection,"carnivore, omnivore",Campanian
379791,35924,Ovaloolithus,genus,89.8,83.6,111.5,33.290001,Henan,113.83,30.98,Zhaoying,,field collection,herbivore,Coniacian
379964,35966,Pinacosaurus grangeri,species,89.8,83.6,120.622902,36.920399,Shandong,121.86,35.88,Jiangjunding,medium,"selective quarrying,field collection",herbivore,Coniacian
379965,35966,Sauropoda,unranked clade,89.8,83.6,120.622902,36.920399,Shandong,121.86,35.88,Jiangjunding,medium,"selective quarrying,field collection",herbivore,Coniacian
379966,35966,Tanius sinensis,species,89.8,83.6,120.622902,36.920399,Shandong,121.86,35.88,Jiangjunding,medium,"selective quarrying,field collection",herbivore,Coniacian
590514,62360,Tanius sinensis,species,89.8,83.6,120.622902,36.920399,Shandong,121.86,35.88,Jiangjunding,medium,field collection,herbivore,Coniacian
590515,62360,Ornithomimosauria,infraorder,89.8,83.6,120.622902,36.920399,Shandong,121.86,35.88,Jiangjunding,medium,field collection,"herbivore, omnivore",Coniacian
658308,70958,Micropachycephalosaurus hongtuyanensis,species,89.8,83.6,120.679169,36.881653,Shandong,121.92,35.85,Jiangjunding,poor,field collection,herbivore,Coniacian
741959,79742,Spheroolithus spheroides,species,89.8,83.6,120.663582,36.928661,Shandong,121.9,35.9,Jiangjunding,,"surface (in situ),field collection",herbivore,Coniacian
749066,79742,Spheroolithus spheroides,species,89.8,83.6,120.663582,36.928661,Shandong,121.9,35.9,Jiangjunding,,"surface (in situ),field collection",herbivore,Coniacian
1224325,79742,Multifissoolithus megadermus,species,89.8,83.6,120.663582,36.928661,Shandong,121.9,35.9,Jiangjunding,,"surface (in situ),field collection",,Coniacian
1328252,178691,Prismatoolithus gebiensis,species,89.8,83.6,111.755188,33.208256,Henan,113.83,29.87,Majiacun,good,survey of museum collection,,Coniacian
1466170,204760,Protodictyoolithus jiangi,species,89.8,83.6,120.614799,36.9389,Shandong,121.85,35.9,Jiangjunding,,"surface (in situ),field collection",,Coniacian
1557215,219728,Dinosauria,unranked clade,89.8,83.6,111.48333,33.299999,Henan,113.81,30.99,,,field collection,,Coniacian
1560926,204760,Laiyangoolithus lixiangensis,species,89.8,83.6,120.614799,36.9389,Shandong,121.85,35.9,Jiangjunding,,"surface (in situ),field collection",,Coniacian
1587368,62360,Dinosauria,unranked clade,89.8,83.6,120.622902,36.920399,Shandong,121.86,35.88,Jiangjunding,medium,field collection,,Coniacian
1587369,62360,Tarbosaurus bataar,species,89.8,83.6,120.622902,36.920399,Shandong,121.86,35.88,Jiangjunding,medium,field collection,carnivore,Coniacian
1587370,62360,Ornithomimidae,family,89.8,83.6,120.622902,36.920399,Shandong,121.86,35.88,Jiangjunding,medium,field collection,"herbivore, omnivore",Coniacian
1323231,27026,Dinosauria,unranked clade,89.3,83.5,111.213722,33.002262,Hubei,112.82,29.37,Majiacun,good,"selective quarrying,surface (in situ),mechanical,field collection",,Coniacian
1323232,27026,Sauropoda,unranked clade,89.3,83.5,111.213722,33.002262,Hubei,112.82,29.37,Majiacun,good,"selective quarrying,surface (in situ),mechanical,field collection",herbivore,Coniacian
1323233,27026,Hadrosauroidea,unranked clade,89.3,83.5,111.213722,33.002262,Hubei,112.82,29.37,Majiacun,good,"selective quarrying,surface (in situ),mechanical,field collection",herbivore,Coniacian
1323234,27026,Theropoda,unranked clade,89.3,83.5,111.213722,33.002262,Hubei,112.82,29.37,Majiacun,good,"selective quarrying,surface (in situ),mechanical,field collection",carnivore,Coniacian
1323235,27026,Hadrosaurinae,subfamily,89.3,83.5,111.213722,33.002262,Hubei,112.82,29.37,Majiacun,good,"selective quarrying,surface (in situ),mechanical,field collection",herbivore,Coniacian
854418,94887,Xixianykus zhangi,species,89.3,83.6,111.474403,33.289169,Henan,113.13,30.87,Majiacun,good,"mechanical,field collection",carnivore,Coniacian
747144,80013,Therizinosauroidea,superfamily,86.3,72.1,112.352203,32.518608,Henan,110.34,28.5,Nanchao,excellent,survey of museum collection,herbivore,Campanian
560789,58445,Chilantaisaurus zheziangensis,species,86.3,83.6,119.344398,29.02417,Zhejiang,121.34,29.07,Tangshang,,field collection,carnivore,Santonian
1210224,157097,Zhanghenglong yangchengensis,species,86.3,83.6,111.474403,33.289169,Henan,112.46,30.76,Majiacun,,"mechanical,field collection",herbivore,Santonian
883305,97943,Theropoda,unranked clade,85.8,83.5,111.48333,33.299999,Henan,112.47,30.77,Majiacun,,field collection,carnivore,Santonian
883307,97943,Spheroolithus,genus,85.8,83.5,111.48333,33.299999,Henan,112.47,30.77,Majiacun,,field collection,herbivore,Santonian
255096,24753,Elongatoolithus andrewsi,species,83.6,66,90.068756,44.685757,Xinjiang,86.12,36.79,Subashi,,"peel or thin section,field collection,survey of museum collection",carnivore,Campanian
458374,45171,Titanosauridae,family,83.6,66,91.709999,43.185558,Xinjiang,87.97,35.61,Subashi,medium,field collection,herbivore,Campanian
499877,50727,Theropoda,unranked clade,83.6,66,98.300003,39.8167,Gansu,94.46,33.13,Minhe,medium,"selective quarrying,surface (float),surface (in situ),mechanical,field collection",carnivore,Campanian
499878,50727,Sauropoda,unranked clade,83.6,66,98.300003,39.8167,Gansu,94.46,33.13,Minhe,medium,"selective quarrying,surface (float),surface (in situ),mechanical,field collection",herbivore,Campanian
499879,50727,Ankylosauria,unranked clade,83.6,66,98.300003,39.8167,Gansu,94.46,33.13,Minhe,medium,"selective quarrying,surface (float),surface (in situ),mechanical,field collection",herbivore,Campanian
499880,50727,Ceratopsia,unranked clade,83.6,66,98.300003,39.8167,Gansu,94.46,33.13,Minhe,medium,"selective quarrying,surface (float),surface (in situ),mechanical,field collection",herbivore,Campanian
499900,50729,Neoceratopsia,infraorder,83.6,66,106.98278,41.500557,Inner Mongolia,101.76,36.33,Minhe,medium,"selective quarrying,surface (float),surface (in situ),mechanical,field collection",herbivore,Campanian
499901,50729,Theropoda,unranked clade,83.6,66,106.98278,41.500557,Inner Mongolia,101.76,36.33,Minhe,medium,"selective quarrying,surface (float),surface (in situ),mechanical,field collection",carnivore,Campanian
499902,50729,Velociraptor mongoliensis,species,83.6,66,106.98278,41.500557,Inner Mongolia,101.76,36.33,Minhe,medium,"selective quarrying,surface (float),surface (in situ),mechanical,field collection",carnivore,Campanian
499903,50730,Thyreophora,unranked clade,83.6,66,96.87178,41.071049,Gansu,92.85,34.11,Minhe,medium,"selective quarrying,surface (float),surface (in situ),mechanical,field collection",herbivore,Campanian
499905,50731,Sauropoda,unranked clade,83.6,66,103.538498,41.433701,Inner Mongolia,98.69,35.63,Minhe,poor,field collection,herbivore,Campanian
499907,50732,Theropoda,unranked clade,83.6,66,103.538498,41.433701,Inner Mongolia,98.69,35.63,Minhe,poor,"surface (float),field collection",carnivore,Campanian
499909,50733,Ceratopsia,unranked clade,83.6,66,103.538498,41.433701,Inner Mongolia,98.69,35.63,Ulansuhai,poor,"selective quarrying,surface (float),surface (in situ),mechanical,field collection",herbivore,Campanian
499910,50733,Nodosauridae,family,83.6,66,103.538498,41.433701,Inner Mongolia,98.69,35.63,Ulansuhai,poor,"selective quarrying,surface (float),surface (in situ),mechanical,field collection",herbivore,Campanian
575517,60502,Theropoda,unranked clade,83.6,66,118.030281,29.808332,Anhui,115.54,28.04,Xiaoyan,,"surface (in situ),field collection,observed (not collected)",carnivore,Campanian
575518,60502,Ornithopoda,unranked clade,83.6,66,118.030281,29.808332,Anhui,115.54,28.04,Xiaoyan,,"surface (in situ),field collection,observed (not collected)",herbivore,Campanian
602793,64144,Tarbosaurus bataar,species,83.6,66,89.85601,42.821259,Xinjiang,86.46,34.94,Subashi,good,"selective quarrying,mechanical,field collection",carnivore,Campanian
667330,24753,Coelurosauria,unranked clade,83.6,66,90.068756,44.685757,Xinjiang,86.12,36.79,Subashi,,"peel or thin section,field collection,survey of museum collection",carnivore,Campanian
741954,79741,Elongatoolithus andrewsi,species,83.6,66,113.550003,26.799999,Hunan,113.5,23.43,Daijiaping,,field collection,carnivore,Campanian
741960,79741,Elongatoolithidae,family,83.6,66,113.550003,26.799999,Hunan,113.5,23.43,Daijiaping,,field collection,carnivore,Campanian
883309,97944,Ovaloolithus turpanensis,species,83.6,66,91.350281,42.887222,Xinjiang,87.74,35.26,Subashi,good,"surface (in situ),mechanical,field collection",herbivore,Campanian
1203760,60502,Paracorpulentapus zhangsanfengi,species,83.6,66,118.030281,29.808332,Anhui,115.54,28.04,Xiaoyan,,"surface (in situ),field collection,observed (not collected)",carnivore,Campanian
1203761,60502,Coelurosauria,unranked clade,83.6,66,118.030281,29.808332,Anhui,115.54,28.04,Xiaoyan,,"surface (in situ),field collection,observed (not collected)",carnivore,Campanian
1203762,60502,Qiyunshanpus,genus,83.6,66,118.030281,29.808332,Anhui,115.54,28.04,Xiaoyan,,"surface (in situ),field collection,observed (not collected)",herbivore,Campanian
1203764,155779,Dinosauria,unranked clade,83.6,66,118.382454,29.797121,Anhui,115.85,28.19,Xiaoyan,,"surface (in situ),survey of museum collection,observed (not collected)",,Campanian
1203765,155780,Paracorpulentapus zhangsanfengi,species,83.6,66,118.030281,29.808332,Anhui,115.54,28.04,Xiaoyan,poor,"surface (in situ),field collection,observed (not collected)",carnivore,Campanian
1203766,155780,Dinosauria,unranked clade,83.6,66,118.030281,29.808332,Anhui,115.54,28.04,Xiaoyan,poor,"surface (in situ),field collection,observed (not collected)",,Campanian
1220179,64144,Tyrannosaurus,genus,83.6,66,89.85601,42.821259,Xinjiang,86.46,34.94,Subashi,good,"selective quarrying,mechanical,field collection",carnivore,Campanian
1220180,64144,Carnosauria,infraorder,83.6,66,89.85601,42.821259,Xinjiang,86.46,34.94,Subashi,good,"selective quarrying,mechanical,field collection",carnivore,Campanian
1220181,159589,Elongatoolithus elongatus,species,83.6,66,91.839561,43.070217,Xinjiang,88.12,35.52,Subashi,,field collection,carnivore,Campanian
1220182,159589,Euoplocephalus,genus,83.6,66,91.839561,43.070217,Xinjiang,88.12,35.52,Subashi,,field collection,herbivore,Campanian
1220184,64144,Nemegtosaurus,genus,83.6,66,89.85601,42.821259,Xinjiang,86.46,34.94,Subashi,good,"selective quarrying,mechanical,field collection",herbivore,Campanian
1490642,207340,Titanosauriformes,unranked clade,83.6,66,113.082222,27.826944,Hunan,112.54,24.1,Daijiaping,,field collection,herbivore,Campanian
1490643,207340,Theropoda,unranked clade,83.6,66,113.082222,27.826944,Hunan,112.54,24.1,Daijiaping,,field collection,carnivore,Campanian
1490644,207340,Hadrosauridae,family,83.6,66,113.082222,27.826944,Hunan,112.54,24.1,Daijiaping,,field collection,herbivore,Campanian
1559356,220036,Elongatoolithus elongatus,species,83.6,66,114.9674,25.8193,Jiangxi,115.24,23.22,Hekou,,"surface (in situ),survey of museum collection",carnivore,Campanian
1604984,220036,Oviraptoridae,family,83.6,66,114.9674,25.8193,Jiangxi,115.24,23.22,Hekou,,"surface (in situ),survey of museum collection",omnivore,Campanian
255091,24757,Ovaloolithus chinkangkouensis,species,83.6,72.1,120.663673,36.890354,Shandong,116.71,35.06,Jingangkou,,"surface (in situ),field collection",herbivore,Campanian
393070,37806,Protoceratops hellenikorhinus,species,83.6,72.1,106.745003,41.74139,Inner Mongolia,102.32,37.1,Bayan Mandahu,excellent,"selective quarrying,mechanical,field collection",herbivore,Campanian
393071,37807,Pinacosaurus mephistocephalus,species,83.6,72.1,106.726112,41.787777,Inner Mongolia,102.29,37.14,Bayan Mandahu,excellent,"selective quarrying,mechanical,field collection",herbivore,Campanian
404936,38829,Protoceratops hellenikorhinus,species,83.6,72.1,106.746109,41.741669,Inner Mongolia,102.32,37.1,Bayan Mandahu,good,"selective quarrying,mechanical,field collection",herbivore,Campanian
404938,38830,Protoceratops hellenikorhinus,species,83.6,72.1,106.736664,41.797779,Inner Mongolia,102.3,37.15,Bayan Mandahu,excellent,"selective quarrying,mechanical,field collection",herbivore,Campanian
404940,38831,Protoceratops hellenikorhinus,species,83.6,72.1,106.71833,41.787777,Inner Mongolia,102.28,37.14,Bayan Mandahu,good,"selective quarrying,mechanical,field collection",herbivore,Campanian
404941,38832,Protoceratops hellenikorhinus,species,83.6,72.1,106.720001,41.766666,Inner Mongolia,102.29,37.12,Bayan Mandahu,good,"selective quarrying,mechanical,field collection",herbivore,Campanian
472009,46904,Oviraptorinae,subfamily,83.6,72.1,106.742096,41.80048,Inner Mongolia,102.3,37.16,Bayan Mandahu,medium,"selective quarrying,mechanical,field collection",omnivore,Campanian
472010,46904,Elongatoolithus,genus,83.6,72.1,106.742096,41.80048,Inner Mongolia,102.3,37.16,Bayan Mandahu,medium,"selective quarrying,mechanical,field collection",carnivore,Campanian
472566,46973,Saurornithoides mongoliensis,species,83.6,72.1,106.741631,41.762276,Inner Mongolia,102.31,37.12,Bayan Mandahu,,"selective quarrying,mechanical,field collection","carnivore, omnivore",Campanian
520033,52942,Prismatoolithus gebiensis,species,83.6,72.1,106.746109,41.741669,Inner Mongolia,102.32,37.1,Djadokhta,good,"selective quarrying,field collection",,Campanian
520034,52943,Tanius,genus,83.6,72.1,120.658997,36.886501,Shandong,116.71,35.06,Jingangkou,good,"selective quarrying,surface (in situ),mechanical,field collection",herbivore,Campanian
520035,52943,Tsintaosaurus spinorhinus,species,83.6,72.1,120.658997,36.886501,Shandong,116.71,35.06,Jingangkou,good,"selective quarrying,surface (in situ),mechanical,field collection",herbivore,Campanian
536204,55461,Tsintaosaurus spinorhinus,species,83.6,72.1,120.658951,36.886551,Shandong,116.71,35.06,Jingangkou,poor,"selective quarrying,mechanical,field collection",herbivore,Campanian
536205,55461,Tanius chingkankouensis,species,83.6,72.1,120.658951,36.886551,Shandong,116.71,35.06,Jingangkou,poor,"selective quarrying,mechanical,field collection",herbivore,Campanian
536206,55461,Theropoda,unranked clade,83.6,72.1,120.658951,36.886551,Shandong,116.71,35.06,Jingangkou,poor,"selective quarrying,mechanical,field collection",carnivore,Campanian
536207,55461,Lambeosaurinae,subfamily,83.6,72.1,120.658951,36.886551,Shandong,116.71,35.06,Jingangkou,poor,"selective quarrying,mechanical,field collection",herbivore,Campanian
536208,55461,Hadrosauridae,family,83.6,72.1,120.658951,36.886551,Shandong,116.71,35.06,Jingangkou,poor,"selective quarrying,mechanical,field collection",herbivore,Campanian
536209,55461,Tsintaosaurus,genus,83.6,72.1,120.658951,36.886551,Shandong,116.71,35.06,Jingangkou,poor,"selective quarrying,mechanical,field collection",herbivore,Campanian
536211,55461,Theropoda,unranked clade,83.6,72.1,120.658951,36.886551,Shandong,116.71,35.06,Jingangkou,poor,"selective quarrying,mechanical,field collection",carnivore,Campanian
536212,55462,Hadrosauridae,family,83.6,72.1,120.658951,36.886539,Shandong,116.71,35.06,,poor,field collection,herbivore,Campanian
